ID,Applicant_Name,Gender,District,State,Pincode,Ownership,GovtID_Type,ID_Number,Category,Load_Applied,Date_of_Application,Date_of_Approval,Modified_Date,Status,Reviewer_ID,Reviewer_Name,Reviewer_ID2,Reviewer_Name2,Reviewer_Comments
383,RAMESH GEORGE,Male,North,KARNATA,560056,INDIVIDUAL,PASSPORT,H6277427,Commercial,8,16/04/2023,26/04/2023,14/05/2023,Connection Released,1678,Manoj Parihar,1678,Manoj Parihar,Installation completed
384,GEETA RODRIGUES,Male,East,KARNATA,560050,JOINT,AADHAR,8.41178E+11,Commercial,11,22/07/2023,,01/08/2023,Pending,2456,RAHUL SINGH,2456,RAHUL SINGH,Installation pending
385,GANESH RAO,Male,West,KARNATA,560034,JOINT,PASSPORT,F5772070,Commercial,1,29/01/2022,07/02/2022,19/02/2022,Approved,1678,Manoj Parihar,1678,Manoj Parihar,Installation pending
386,SUDHIR GEORGE,Female,North,KARNATA,560055,JOINT,PAN,KBGGI2391W,Residential,5,28/04/2022,03/05/2022,21/05/2022,Approved,1678,Manoj Parihar,1678,Manoj Parihar,Installation pending
387,ANITA RODRIGUES,Female,East,KARNATA,560003,JOINT,AADHAR,4.52126E+11,Commercial,10,04/02/2023,12/02/2023,28/02/2023,Approved,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Installation pending
388,GAYLE CHETTIAR,Female,South,KARNATA,560039,JOINT,PASSPORT,D9337466,Residential,9,08/08/2022,14/08/2022,24/08/2022,Approved,4510,VINOD GUPTA,4510,VINOD GUPTA,Documents verification in progress
389,NISHA JOSHI,Male,North,KARNATA,560044,JOINT,AADHAR,9.82901E+11,Commercial,7,03/08/2022,10/08/2022,20/08/2022,Approved,4510,VINOD GUPTA,4510,VINOD GUPTA,Documents verification in progress
390,ARJUN THEVAR,Female,South,KARNATA,560054,JOINT,PAN,QLTEA9457F,Commercial,4,08/11/2023,06/12/2023,21/12/2023,Rejected,1678,Manoj Parihar,1678,Manoj Parihar,KYC failed
391,MEENA REDDY,Male,East,KARNATA,560060,INDIVIDUAL,VOTER_ID,DRH8304611,Commercial,6,30/05/2024,,01/06/2024,Pending,1460,HEM CHAND,1460,HEM CHAND,Installation pending
392,ANIL KAUR,Male,East,KARNATA,560031,JOINT,VOTER_ID,CEG6210006,Commercial,8,28/07/2023,15/08/2023,17/08/2023,Rejected,1460,HEM CHAND,1460,HEM CHAND,KYC failed
393,ANIL SHETTY,Male,East,KARNATA,560036,INDIVIDUAL,AADHAR,8.94413E+11,Commercial,1,26/02/2022,,28/02/2022,Pending,1678,Manoj Parihar,1678,Manoj Parihar,Installation pending
394,ANTHONY SOUZA,Female,North,KARNATA,560051,INDIVIDUAL,VOTER_ID,CTY9756994,Commercial,8,24/06/2024,18/07/2024,22/07/2024,Connection Released,1678,Manoj Parihar,1678,Manoj Parihar,Installation completed
395,MADHU KRISHNAN,Female,South,KARNATA,560055,INDIVIDUAL,VOTER_ID,CFH7851404,Commercial,10,27/02/2022,15/03/2022,19/03/2022,Approved,1678,Manoj Parihar,1678,Manoj Parihar,Documents verification in progress
396,POOJA MEHTA,Female,South,KARNATA,560047,JOINT,PAN,VAZPV1895W,Residential,5,20/07/2023,14/08/2023,26/08/2023,Approved,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Installation pending
397,DINESH HEGDE,Female,North,KARNATA,560051,JOINT,PAN,CVGFX8190U,Commercial,11,21/02/2023,,26/02/2023,Pending,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Installation pending
398,POOJA SOUZA,Female,West,KARNATA,560013,INDIVIDUAL,PAN,NJPVT8426W,Residential,1,19/10/2023,,27/10/2023,Pending,1460,HEM CHAND,1460,HEM CHAND,Documents verification in progress
399,RAVI VERMA,Female,East,KARNATA,560011,INDIVIDUAL,VOTER_ID,GST3182597,Commercial,6,08/04/2023,06/05/2023,11/05/2023,Approved,1678,Manoj Parihar,1678,Manoj Parihar,Installation pending
400,MAHESH KRISHNAN,Female,East,KARNATA,560026,INDIVIDUAL,PASSPORT,F4051595,Commercial,7,04/05/2024,,08/05/2024,Pending,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Documents verification in progress
401,GANESH MURTHY,Male,North,KARNATA,560060,INDIVIDUAL,PAN,SEKLG2459L,Residential,10,01/05/2022,22/05/2022,05/06/2022,Connection Released,2456,RAHUL SINGH,2456,RAHUL SINGH,Installation completed
402,MICHELLE JOSHI,Male,South,KARNATA,560035,JOINT,PASSPORT,G3184382,Commercial,4,07/09/2023,21/09/2023,28/09/2023,Connection Released,2456,RAHUL SINGH,2456,RAHUL SINGH,Installation completed
403,LAKSHMI GOWDA,Male,East,KARNATA,560034,INDIVIDUAL,PASSPORT,D7201492,Commercial,2,11/01/2022,26/01/2022,08/02/2022,Approved,1460,HEM CHAND,1460,HEM CHAND,Documents verification in progress
404,PREMA RODRIGUES,Female,North,KARNATA,560013,INDIVIDUAL,AADHAR,6.16405E+11,Commercial,10,18/11/2023,12/12/2023,14/12/2023,Rejected,1311,Sudhansh Dubey,1311,Sudhansh Dubey,KYC failed
405,NEHA MURTHY,Female,East,KARNATA,560051,JOINT,VOTER_ID,ZOP5366969,Residential,9,20/05/2023,08/06/2023,13/06/2023,Rejected,1311,Sudhansh Dubey,1311,Sudhansh Dubey,KYC failed
406,PREMA GOUNDER,Female,South,KARNATA,560034,INDIVIDUAL,PAN,BDWVT8046J,Commercial,10,29/04/2024,,04/05/2024,Pending,4510,VINOD GUPTA,4510,VINOD GUPTA,Installation pending
407,ARJUN RAO,Female,West,KARNATA,560020,JOINT,AADHAR,2.6402E+11,Residential,4,07/07/2022,20/07/2022,26/07/2022,Connection Released,2456,RAHUL SINGH,2456,RAHUL SINGH,Installation completed
408,ANDREW CHETTIAR,Male,West,KARNATA,560046,JOINT,PASSPORT,H2887283,Residential,2,24/12/2022,07/01/2023,13/01/2023,Connection Released,1460,HEM CHAND,1460,HEM CHAND,Installation completed
409,MEENA KRISHNAN,Male,North,KARNATA,560024,JOINT,AADHAR,9.42871E+11,Commercial,11,07/04/2022,,08/04/2022,Pending,1678,Manoj Parihar,1678,Manoj Parihar,Documents verification in progress
410,PRIYA JACOB,Male,East,KARNATA,560020,INDIVIDUAL,AADHAR,8.24594E+11,Commercial,8,06/10/2023,30/10/2023,31/10/2023,Rejected,1678,Manoj Parihar,1678,Manoj Parihar,KYC failed
411,PRAKASH MURTHY,Female,East,KARNATA,560017,INDIVIDUAL,AADHAR,8.07817E+11,Commercial,6,28/03/2024,04/04/2024,22/04/2024,Connection Released,4510,VINOD GUPTA,4510,VINOD GUPTA,Installation completed
412,JASON FERNANDEZ,Female,South,KARNATA,560031,JOINT,AADHAR,2.76988E+11,Commercial,7,19/10/2022,,22/10/2022,Pending,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Installation pending
413,GEETA RODRIGUES,Female,South,KARNATA,560046,INDIVIDUAL,PAN,NMXMO7931C,Commercial,6,21/09/2023,16/10/2023,30/10/2023,Connection Released,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Installation completed
414,KARTIK GEORGE,Female,South,KARNATA,560020,JOINT,AADHAR,6.1235E+11,Commercial,2,31/03/2024,09/04/2024,14/04/2024,Approved,1678,Manoj Parihar,1678,Manoj Parihar,Installation pending
415,DIVYA RODRIGUES,Female,North,KARNATA,560010,INDIVIDUAL,AADHAR,5.6605E+11,Commercial,2,21/04/2023,,01/05/2023,Pending,1678,Manoj Parihar,1678,Manoj Parihar,Installation pending
416,SABINA KRISHNAN,Male,North,KARNATA,560015,JOINT,VOTER_ID,UVB7983542,Commercial,6,25/08/2023,,02/09/2023,Pending,4510,VINOD GUPTA,4510,VINOD GUPTA,Installation pending
417,GAYLE SINGH,Male,South,KARNATA,560011,JOINT,AADHAR,6.85979E+11,Residential,1,09/02/2023,19/02/2023,07/03/2023,Connection Released,2456,RAHUL SINGH,2456,RAHUL SINGH,Installation completed
418,SARALA SWAMY,Female,East,KARNATA,560047,JOINT,PAN,CDEVS4083A,Residential,8,27/10/2023,08/11/2023,22/11/2023,Connection Released,4510,VINOD GUPTA,4510,VINOD GUPTA,Installation completed
419,JASON GILL,Female,South,KARNATA,560061,JOINT,AADHAR,2.80889E+11,Residential,12,21/12/2023,10/01/2024,26/01/2024,Approved,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Documents verification in progress
420,RADHA MEHTA,Male,East,KARNATA,560051,INDIVIDUAL,PAN,AQSZW5764B,Commercial,7,13/05/2023,10/06/2023,30/06/2023,Approved,2456,RAHUL SINGH,2456,RAHUL SINGH,Installation pending
421,GIRISH REDDY,Male,West,KARNATA,560041,INDIVIDUAL,PAN,XKMMY6681O,Commercial,1,15/06/2022,26/06/2022,12/07/2022,Approved,1678,Manoj Parihar,1678,Manoj Parihar,Documents verification in progress
422,JONATHAN MUDALIAR,Male,East,KARNATA,560060,INDIVIDUAL,PAN,SKKYQ6902Z,Commercial,3,29/09/2023,26/10/2023,29/10/2023,Connection Released,2456,RAHUL SINGH,2456,RAHUL SINGH,Installation completed
423,SARAH VERMA,Male,West,KARNATA,560013,JOINT,PASSPORT,E4937929,Residential,9,18/02/2022,06/03/2022,15/03/2022,Rejected,1678,Manoj Parihar,1678,Manoj Parihar,KYC failed
424,SARAH MUDALIAR,Male,North,KARNATA,560044,JOINT,AADHAR,3.51761E+11,Residential,9,18/08/2022,02/09/2022,14/09/2022,Approved,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Documents verification in progress
425,ALEX MUDALIAR,Male,North,KARNATA,560057,JOINT,AADHAR,2.2015E+11,Residential,9,12/02/2022,22/02/2022,26/02/2022,Approved,1460,HEM CHAND,1460,HEM CHAND,Documents verification in progress
426,MELISSA KAUR,Female,West,KARNATA,560013,INDIVIDUAL,PAN,IDWLK1107H,Commercial,6,21/10/2022,28/10/2022,06/11/2022,Approved,1678,Manoj Parihar,1678,Manoj Parihar,Documents verification in progress
427,SAMIR MEHTA,Male,West,KARNATA,560030,INDIVIDUAL,PASSPORT,G7867070,Commercial,9,24/03/2024,,25/03/2024,Pending,2456,RAHUL SINGH,2456,RAHUL SINGH,Documents verification in progress
428,NALINI KUMAR,Male,North,KARNATA,560044,JOINT,PASSPORT,C8282524,Residential,7,17/02/2024,13/03/2024,18/03/2024,Connection Released,4510,VINOD GUPTA,4510,VINOD GUPTA,Installation completed
429,REKHA GOUNDER,Female,West,KARNATA,560052,JOINT,PAN,XAHNX7618O,Residential,9,02/10/2023,,10/10/2023,Pending,1678,Manoj Parihar,1678,Manoj Parihar,Installation pending
430,VIKRAM VERMA,Female,North,KARNATA,560005,JOINT,PASSPORT,C9732032,Commercial,4,06/04/2022,20/04/2022,07/05/2022,Approved,1678,Manoj Parihar,1678,Manoj Parihar,Installation pending
431,JOHN SHARMA,Female,South,KARNATA,560039,JOINT,AADHAR,1.67568E+11,Commercial,5,05/10/2023,13/10/2023,15/10/2023,Approved,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Documents verification in progress
432,BERNICE RAJAN,Male,West,KARNATA,560044,INDIVIDUAL,VOTER_ID,JHU3348331,Commercial,9,26/01/2024,10/02/2024,27/02/2024,Connection Released,4510,VINOD GUPTA,4510,VINOD GUPTA,Installation completed
433,KIRAN JACOB,Female,North,KARNATA,560019,JOINT,PASSPORT,B2547674,Residential,7,28/06/2024,09/07/2024,24/07/2024,Connection Released,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Installation completed
434,SHANTI GOUNDER,Female,West,KARNATA,560034,JOINT,PASSPORT,H9213136,Commercial,3,28/05/2022,17/06/2022,02/07/2022,Approved,1460,HEM CHAND,1460,HEM CHAND,Installation pending
435,VIMALA GUPTA,Female,West,KARNATA,560005,INDIVIDUAL,PAN,XDWCJ5744B,Residential,2,16/01/2023,01/02/2023,11/02/2023,Approved,1678,Manoj Parihar,1678,Manoj Parihar,Documents verification in progress
436,JENNIFER GOWDA,Male,West,KARNATA,560007,JOINT,PAN,FVMDJ1732N,Commercial,10,14/11/2022,29/11/2022,12/12/2022,Approved,2456,RAHUL SINGH,2456,RAHUL SINGH,Installation pending
437,SUDHIR SHETTY,Female,West,KARNATA,560058,INDIVIDUAL,PAN,CQQKX6554R,Residential,11,30/06/2024,13/07/2024,16/07/2024,Approved,1460,HEM CHAND,1460,HEM CHAND,Installation pending
438,KRISHNA GILL,Male,North,KARNATA,560025,INDIVIDUAL,VOTER_ID,TNA9923120,Residential,1,09/10/2022,,13/10/2022,Pending,4510,VINOD GUPTA,4510,VINOD GUPTA,Installation pending
439,ROBERT THEVAR,Female,West,KARNATA,560006,JOINT,AADHAR,5.78201E+11,Residential,7,25/01/2022,,31/01/2022,Pending,2456,RAHUL SINGH,2456,RAHUL SINGH,Installation pending
440,JASON MENON,Male,South,KARNATA,560037,INDIVIDUAL,VOTER_ID,GCH7832964,Residential,1,22/09/2023,02/10/2023,03/10/2023,Rejected,1311,Sudhansh Dubey,1311,Sudhansh Dubey,KYC failed
441,AVERY IYER,Female,South,KARNATA,560053,JOINT,PAN,JVDFT4874P,Commercial,2,03/10/2022,22/10/2022,09/11/2022,Connection Released,2456,RAHUL SINGH,2456,RAHUL SINGH,Installation completed
442,MOHAN SHARMA,Female,South,KARNATA,560003,JOINT,AADHAR,9.38577E+11,Residential,5,05/08/2023,12/08/2023,29/08/2023,Approved,1460,HEM CHAND,1460,HEM CHAND,Installation pending
443,TATYANA THEVAR,Male,South,KARNATA,560055,JOINT,AADHAR,9.93357E+11,Commercial,10,24/10/2022,,27/10/2022,Pending,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Documents verification in progress
444,MOHAN BHAT,Female,West,KARNATA,560045,INDIVIDUAL,PAN,BTOHK3014E,Commercial,7,04/08/2022,,10/08/2022,Pending,1678,Manoj Parihar,1678,Manoj Parihar,Installation pending
445,HEMA HEGDE,Female,South,KARNATA,560042,JOINT,VOTER_ID,LPA3243545,Residential,10,03/05/2023,08/05/2023,14/05/2023,Connection Released,2456,RAHUL SINGH,2456,RAHUL SINGH,Installation completed
446,SUDHIR FERNANDEZ,Male,North,KARNATA,560004,JOINT,AADHAR,5.15808E+11,Commercial,7,01/07/2022,,02/07/2022,Pending,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Installation pending
447,TATYANA VERMA,Female,North,KARNATA,560029,INDIVIDUAL,PAN,RSEVQ4623H,Commercial,6,07/02/2022,06/03/2022,26/03/2022,Approved,1460,HEM CHAND,1460,HEM CHAND,Installation pending
448,JOSEPH FERNANDEZ,Male,East,KARNATA,560065,JOINT,VOTER_ID,ORO3944885,Residential,10,12/05/2022,,15/05/2022,Pending,1678,Manoj Parihar,1678,Manoj Parihar,Documents verification in progress
449,DIVYA BHAT,Male,North,KARNATA,560033,JOINT,AADHAR,5.7218E+11,Residential,6,19/03/2023,,26/03/2023,Pending,1678,Manoj Parihar,1678,Manoj Parihar,Documents verification in progress
450,MAHESH GOUNDER,Female,West,KARNATA,560047,INDIVIDUAL,VOTER_ID,BXN6305659,Residential,7,19/07/2022,11/08/2022,12/08/2022,Approved,1460,HEM CHAND,1460,HEM CHAND,Documents verification in progress
451,JAMES MEHTA,Male,South,KARNATA,560043,JOINT,AADHAR,7.89883E+11,Residential,1,07/05/2023,12/05/2023,31/05/2023,Approved,1678,Manoj Parihar,1678,Manoj Parihar,Documents verification in progress
452,CONNOR IYER,Female,South,KARNATA,560044,INDIVIDUAL,PAN,NGBPL2567U,Commercial,10,08/05/2022,14/05/2022,16/05/2022,Connection Released,2456,RAHUL SINGH,2456,RAHUL SINGH,Installation completed
453,JAYA NAIR,Male,North,KARNATA,560057,INDIVIDUAL,PAN,PLCBB7249M,Residential,10,10/02/2024,05/03/2024,25/03/2024,Approved,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Documents verification in progress
454,AVERY KAMATH,Female,North,KARNATA,560044,INDIVIDUAL,PASSPORT,F4229300,Residential,2,13/01/2022,20/01/2022,08/02/2022,Approved,1460,HEM CHAND,1460,HEM CHAND,Installation pending
455,HARISH MUDALIAR,Female,East,KARNATA,560054,JOINT,PASSPORT,C5079421,Residential,1,03/03/2022,26/03/2022,09/04/2022,Connection Released,4510,VINOD GUPTA,4510,VINOD GUPTA,Installation completed
456,ALVARO KRISHNAN,Male,South,KARNATA,560061,JOINT,PAN,HZNRD4889Q,Residential,7,19/12/2022,30/12/2022,06/01/2023,Connection Released,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Installation completed
457,JOE NAIDU,Female,East,KARNATA,560043,JOINT,PASSPORT,F3722606,Residential,8,16/06/2024,,17/06/2024,Pending,2456,RAHUL SINGH,2456,RAHUL SINGH,Documents verification in progress
458,MICHAEL JOSHI,Male,West,KARNATA,560028,INDIVIDUAL,PASSPORT,F7306753,Residential,7,08/07/2022,,09/07/2022,Pending,1678,Manoj Parihar,1678,Manoj Parihar,Documents verification in progress
459,JAMES MATHEW,Male,North,KARNATA,560019,JOINT,PASSPORT,D7038275,Residential,1,23/07/2022,02/08/2022,10/08/2022,Connection Released,1678,Manoj Parihar,1678,Manoj Parihar,Installation completed
460,GAYLE NAICKER,Male,South,KARNATA,560026,INDIVIDUAL,VOTER_ID,VXA3302564,Commercial,11,17/03/2024,,23/03/2024,Pending,1460,HEM CHAND,1460,HEM CHAND,Installation pending
461,ANITA MEHTA,Female,East,KARNATA,560022,JOINT,AADHAR,2.55128E+11,Residential,4,16/07/2022,12/08/2022,24/08/2022,Approved,1678,Manoj Parihar,1678,Manoj Parihar,Documents verification in progress
462,HARISH MEHTA,Male,South,KARNATA,560038,INDIVIDUAL,PAN,GQHDN9011G,Residential,8,20/03/2024,,22/03/2024,Pending,1460,HEM CHAND,1460,HEM CHAND,Installation pending
463,HEMA MUDALIAR,Female,West,KARNATA,560060,INDIVIDUAL,PAN,SNMYM7569U,Residential,4,13/08/2022,,21/08/2022,Pending,1460,HEM CHAND,1460,HEM CHAND,Installation pending
464,PAUL GILL,Female,West,KARNATA,560021,JOINT,PAN,ODCLJ1674O,Commercial,7,07/04/2023,25/04/2023,07/05/2023,Approved,2456,RAHUL SINGH,2456,RAHUL SINGH,Documents verification in progress
465,ANIL PHILIP,Male,South,KARNATA,560057,INDIVIDUAL,PAN,QJCVN2280Z,Commercial,4,11/04/2022,27/04/2022,29/04/2022,Connection Released,4510,VINOD GUPTA,4510,VINOD GUPTA,Installation completed
466,HUNTER VERMA,Female,East,KARNATA,560039,JOINT,VOTER_ID,SZZ5381125,Residential,5,16/10/2022,,23/10/2022,Pending,2456,RAHUL SINGH,2456,RAHUL SINGH,Documents verification in progress
467,POOJA MUDALIAR,Male,West,KARNATA,560030,INDIVIDUAL,VOTER_ID,MNU8864124,Commercial,6,21/03/2024,01/04/2024,15/04/2024,Connection Released,2456,RAHUL SINGH,2456,RAHUL SINGH,Installation completed
468,KAVYA HEGDE,Male,East,KARNATA,560018,INDIVIDUAL,PAN,YAVVI7867N,Commercial,12,05/07/2023,28/07/2023,29/07/2023,Approved,4510,VINOD GUPTA,4510,VINOD GUPTA,Installation pending
469,MARIA GOWDA,Female,West,KARNATA,560049,INDIVIDUAL,PASSPORT,B9967263,Commercial,4,02/05/2023,25/05/2023,09/06/2023,Connection Released,1678,Manoj Parihar,1678,Manoj Parihar,Installation completed
470,ERIC IYER,Male,North,KARNATA,560063,INDIVIDUAL,VOTER_ID,FXK4454299,Residential,5,07/11/2023,26/11/2023,28/11/2023,Approved,1678,Manoj Parihar,1678,Manoj Parihar,Installation pending
471,ERIC THOMAS,Female,West,KARNATA,560021,INDIVIDUAL,VOTER_ID,NMB4464154,Residential,4,14/11/2022,11/12/2022,27/12/2022,Approved,1460,HEM CHAND,1460,HEM CHAND,Documents verification in progress
472,VENKAT VERMA,Female,East,KARNATA,560026,INDIVIDUAL,VOTER_ID,LVP5141290,Commercial,10,19/06/2024,08/07/2024,27/07/2024,Approved,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Installation pending
473,IMRAN KAMATH,Female,East,KARNATA,560051,INDIVIDUAL,PASSPORT,D4012820,Commercial,8,29/01/2023,,01/02/2023,Pending,4510,VINOD GUPTA,4510,VINOD GUPTA,Documents verification in progress
474,PRIYA PATEL,Male,South,KARNATA,560036,JOINT,AADHAR,8.97567E+11,Residential,8,26/02/2023,20/03/2023,24/03/2023,Rejected,1678,Manoj Parihar,1678,Manoj Parihar,KYC failed
475,HEMA IYER,Female,West,KARNATA,560058,INDIVIDUAL,PAN,FBAQR8567M,Commercial,12,13/02/2023,,20/02/2023,Pending,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Documents verification in progress
476,SABINA MENON,Male,East,KARNATA,560060,JOINT,PASSPORT,B2384936,Residential,12,25/03/2023,07/04/2023,13/04/2023,Connection Released,1460,HEM CHAND,1460,HEM CHAND,Installation completed
477,RAJESH IYER,Male,East,KARNATA,560016,JOINT,VOTER_ID,CTR3575243,Commercial,6,02/07/2022,08/07/2022,26/07/2022,Connection Released,1460,HEM CHAND,1460,HEM CHAND,Installation completed
478,ARUN REDDY,Male,West,KARNATA,560040,JOINT,AADHAR,1.06864E+11,Residential,7,25/02/2024,08/03/2024,20/03/2024,Connection Released,1460,HEM CHAND,1460,HEM CHAND,Installation completed
479,JASON SHARMA,Female,North,KARNATA,560002,JOINT,VOTER_ID,RBY2620732,Residential,12,21/06/2022,12/07/2022,16/07/2022,Connection Released,1678,Manoj Parihar,1678,Manoj Parihar,Installation completed
480,GANESH VERMA,Male,West,KARNATA,560055,INDIVIDUAL,VOTER_ID,FJE7746781,Commercial,1,03/02/2023,15/02/2023,18/02/2023,Connection Released,1678,Manoj Parihar,1678,Manoj Parihar,Installation completed
481,JESSICA NAIR,Male,West,KARNATA,560039,JOINT,AADHAR,6.91471E+11,Residential,5,08/04/2022,03/05/2022,16/05/2022,Approved,1460,HEM CHAND,1460,HEM CHAND,Documents verification in progress
482,SARAH THOMAS,Female,North,KARNATA,560043,INDIVIDUAL,PASSPORT,G9573595,Residential,9,25/08/2023,,26/08/2023,Pending,1460,HEM CHAND,1460,HEM CHAND,Documents verification in progress
483,PADMA MENON,Female,South,KARNATA,560055,INDIVIDUAL,AADHAR,2.50581E+11,Commercial,8,31/10/2022,17/11/2022,24/11/2022,Connection Released,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Installation completed
484,PUSHPA SWAMY,Female,East,KARNATA,560018,JOINT,PAN,QTNZQ5726Y,Residential,4,17/05/2024,,23/05/2024,Pending,1460,HEM CHAND,1460,HEM CHAND,Documents verification in progress
485,RAMESH REDDY,Male,South,KARNATA,560049,JOINT,VOTER_ID,LAW2174152,Residential,1,12/10/2023,23/10/2023,28/10/2023,Rejected,1311,Sudhansh Dubey,1311,Sudhansh Dubey,KYC failed
486,VENKAT NAICKER,Male,South,KARNATA,560065,INDIVIDUAL,PASSPORT,H6225481,Residential,12,22/07/2022,01/08/2022,21/08/2022,Connection Released,1460,HEM CHAND,1460,HEM CHAND,Installation completed
487,IMRAN RAJAN,Female,South,KARNATA,560035,JOINT,AADHAR,5.35336E+11,Commercial,3,28/04/2023,19/05/2023,08/06/2023,Approved,2456,RAHUL SINGH,2456,RAHUL SINGH,Installation pending
488,SWATI NAIDU,Male,West,KARNATA,560055,INDIVIDUAL,PAN,PDSGM8431J,Commercial,9,13/09/2023,28/09/2023,03/10/2023,Approved,2456,RAHUL SINGH,2456,RAHUL SINGH,Installation pending
489,ALEX VERMA,Male,North,KARNATA,560065,JOINT,PASSPORT,G7976304,Commercial,12,18/01/2023,01/02/2023,20/02/2023,Approved,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Documents verification in progress
490,CHRIS MENON,Female,South,KARNATA,560025,JOINT,PAN,UTJSQ7032W,Residential,11,30/01/2023,27/02/2023,07/03/2023,Rejected,1460,HEM CHAND,1460,HEM CHAND,KYC failed
491,CHRIS JACOB,Male,South,KARNATA,560034,JOINT,VOTER_ID,GPY3708302,Residential,2,29/02/2024,27/03/2024,09/04/2024,Connection Released,2456,RAHUL SINGH,2456,RAHUL SINGH,Installation completed
492,DIVYA VERMA,Female,South,KARNATA,560055,JOINT,PAN,NNXPT2456D,Commercial,3,03/10/2022,,10/10/2022,Pending,1678,Manoj Parihar,1678,Manoj Parihar,Documents verification in progress
493,ERIC CHETTIAR,Male,North,KARNATA,560009,JOINT,PASSPORT,E8230134,Residential,3,19/01/2023,28/01/2023,04/02/2023,Connection Released,2456,RAHUL SINGH,2456,RAHUL SINGH,Installation completed
494,NEHA MENON,Female,South,KARNATA,560024,INDIVIDUAL,AADHAR,3.00789E+11,Residential,5,11/06/2024,06/07/2024,26/07/2024,Approved,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Installation pending
495,ROBERT KAUR,Male,West,KARNATA,560016,JOINT,AADHAR,1.31534E+11,Residential,8,12/05/2023,,14/05/2023,Pending,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Documents verification in progress
496,ANIL KUMAR,Male,North,KARNATA,560028,INDIVIDUAL,PASSPORT,E9152488,Commercial,6,11/09/2023,27/09/2023,08/10/2023,Approved,1678,Manoj Parihar,1678,Manoj Parihar,Installation pending
497,SAMIR FERNANDEZ,Female,North,KARNATA,560046,JOINT,AADHAR,5.98229E+11,Commercial,12,05/05/2024,,08/05/2024,Pending,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Documents verification in progress
498,ASHOK BHAT,Male,East,KARNATA,560058,JOINT,PASSPORT,D1052497,Commercial,1,11/10/2023,17/10/2023,28/10/2023,Approved,2456,RAHUL SINGH,2456,RAHUL SINGH,Installation pending
499,RAJESH CHETTIAR,Female,North,KARNATA,560045,JOINT,PASSPORT,B7456854,Commercial,10,19/07/2022,,28/07/2022,Pending,4510,VINOD GUPTA,4510,VINOD GUPTA,Documents verification in progress
